frequency,word,year
2.0682621654663503e-05,baseball,1900
0.00014519200401573782,battle,1900
1.3236877858984646e-05,beer,1900
2.275088382012986e-06,beirut,1900
1.5098313807904362e-05,belgian,1900
7.445743795678862e-06,belgium,1900
2.936932274962218e-05,benefit,1900
8.273048661865403e-05,berlin,1900
6.970043497621602e-05,best,1900
8.107587688628095e-05,better,1900
3.826285006112749e-05,bid,1900
0.00048169825833711306,big,1900
1.4477835158264456e-06,big city,1900
0.00011189298315172959,bishop,1900
9.20376663632526e-05,black,1900
2.0682621654663503e-07,bloomberg,1900
8.355779148484056e-05,blow,1900
0.00011230663558482286,boer,1900
0.00011147933071863632,bond,1900
8.273048661865401e-07,bonn,1900
3.5160456812927963e-06,bonus,1900
7.983491958700113e-05,book,1900
2.895567031652891e-06,borah,1900
1.0341310827331751e-05,border,1900
0.0001305073426409267,break,1900
2.895567031652891e-06,briand,1900
0.0003104461510364992,british,1900
0.00010486089178914398,broadway,1900
0.0002674262979947992,brooklyn,1900
1.2823225425891376e-05,budget,1900
0.00011147933071863632,burglar,1900
6.204786496399053e-07,burma,1900
0.00017849102487974607,burned,1900
5.377481630212512e-06,bush,1900
0.00010754963260425024,buy,1900
1.2409572992798106e-06,byrd,1900
1.6546097323730803e-06,byrnes,1900
0.0003867650249422076,c,1900
4.550176764025972e-06,cairo,1900
6.287516983017706e-05,california,1900
2.0682621654663503e-07,cambodia,1900
0.00017518180541499991,campaign,1900
0.0001886255094905312,canal,1900
0.00021137639331066105,candidate,1900
6.349564847981697e-05,capture,1900
7.96280933704545e-05,captured,1900
0.0006130329058442264,car,1900
3.495363059638133e-05,care,1900
2.916249653307555e-05,career,1900
2.688740815106256e-06,carey,1900
0.00018076611326175903,carnegie,1900
1.5305140024450995e-05,carrier,1900
2.7094234367609194e-05,carter,1900
3.722871897839431e-06,carter s,1900
0.000425648353652975,case,1900
5.149972792011214e-05,cash,1900
3.288536843091497e-05,castro,1900
6.701169416110976e-05,catholic,1900
8.273048661865401e-07,center,1900
0.00022647470711856542,central,1900
2.4198667335956305e-05,challenge,1900
2.192357895394332e-05,chancellor,1900
0.00016359953728838832,change,1900
0.00045853372208389003,charge,1900
0.00018262754921067882,charged,1900
0.0002095149573617413,chief,1900
1.17890943431582e-05,chief executive,1900
0.00028562700505090305,child,1900
2.0475795438116876e-05,child s,1900
0.00014312374185027147,china,1900
1.1582268126611564e-05,china s,1900
0.00012926638534164692,chinese,1900
0.0003545001351609325,church,1900
0.001232063771968305,city,1900
0.00012430255614452772,claim,1900
0.00017662958893082634,cleveland,1900
1.261639920934474e-05,clinton,1900
0.00015243092159487005,close,1900
1.2823225425891376e-05,code,1900
0.00013071416885747337,college,1900
0.00013878039130279214,collision,1900
1.799388083955725e-05,column,1900
0.00020910130492864806,come,1900
4.757002980572607e-06,comedy,1900
5.2120206569752036e-05,common,1900
8.273048661865401e-07,common sense,1900
8.273048661865401e-07,communique,1900
0.0012198610251920536,company,1900
8.810796824886654e-05,company s,1900
0.00011292711423446276,concern,1900
5.791134063305782e-06,congo,1900
0.00018242072299413207,congress,1900
6.204786496399052e-06,consumer,1900
1.9028011922290427e-05,content,1900
0.00017621593649773311,control,1900
2.06826216546635e-06,coolidge,1900
0.0001598766653905489,corporation,1900
1.6546097323730803e-06,correction,1900
9.327862366253242e-05,cost,1900
0.00027156282232573185,country,1900
0.00033919499513648154,county,1900
0.0006583278472679394,court,1900
1.964849057193033e-05,credit,1900
5.7704514416511194e-05,crime,1900
3.929698114386067e-05,crisis,1900
1.716657597337071e-05,critic,1900
2.0682621654663503e-07,critic s,1900
7.487109038988191e-05,cuba,1900
8.666018473304009e-05,cuban,1900
2.895567031652891e-06,culture,1900
0.00018490263759269172,cut,1900
0.00024922559093869533,d,1900
5.687720955032465e-05,daily,1900
1.6546097323730804e-05,dance,1900
6.825265146038957e-06,data,1900
5.625673090068474e-05,david,1900
6.78389990272963e-05,davis,1900
4.343350547479337e-06,dawes,1900
0.00014188278455099166,deal,1900
0.0004730115572421544,death,1900
5.3154337652485215e-05,debate,1900
3.9917459793500566e-05,debt,1900
2.895567031652891e-06,decade,1900
0.00014291691563372483,decision,1900
0.0001710452810840672,declares,1900
7.011408740930928e-05,decline,1900
0.00018779820462434463,democrat,1900
4.6122246289899624e-05,demonstration,1900
5.149972792011214e-05,despite,1900
2.150992652085005e-05,destroyer,1900
0.00014250326320063158,detective,1900
4.1365243309327007e-07,digest,1900
0.00014167595833444502,director,1900
8.872844689850645e-05,doctor,1900
8.273048661865401e-07,dole,1900
7.652570012225497e-06,dominican,1900
3.1023932481995256e-05,don,1900
2.192357895394332e-05,don t,1900
3.929698114386066e-06,donald,1900
6.204786496399053e-07,dow,1900
7.652570012225497e-06,dream,1900
0.00013216195237329982,drowned,1900
1.4271008941717818e-05,drug,1900
4.3226679258246725e-05,dry,1900
5.1706554136658766e-06,dwight,1900
5.1706554136658766e-06,dwyer,1900
0.0003166509375328983,e,1900
1.0134484610785118e-05,earlier,1900
6.411612712945688e-06,economic,1900
2.06826216546635e-06,economist,1900
6.825265146038957e-06,economy,1900
0.00015181044294523013,effort,1900
7.652570012225497e-06,egypt,1900
0.00021075591466102116,election,1900
0.00010651550152151707,electric,1900
0.00025108702688761495,end,1900
3.6401414112207774e-05,enemy,1900
5.791134063305782e-06,energy,1900
1.1375441910064931e-05,enforcement,1900
4.757002980572607e-06,era,1900
8.045539823664104e-05,europe,1900
3.846967627767412e-05,european,1900
0.00010341310827331754,executive,1900
6.37024746963636e-05,expert,1900
4.405398412443327e-05,eye,1900
0.00027590617287321116,f,1900
6.970043497621602e-05,face,1900
9.100353528051945e-05,fair,1900
0.00023040440523295147,fall,1900
0.0002345409295638842,family,1900
2.06826216546635e-06,fan,1900
0.00014601930888192438,far,1900
6.825265146038957e-06,farley,1900
1.1168615693518296e-05,fashion,1900
0.00012843908047546038,fear,1900
3.391949951364815e-05,feb,1900
5.791134063305782e-06,fed,1900
0.00012244112019560796,federal,1900
5.997960279852418e-06,festival,1900
0.0004910054380817116,fight,1900
7.859396228772132e-06,fighter,1900
8.748748959922664e-05,fighting,1900
2.688740815106256e-06,film,1900
5.956595036543089e-05,final,1900
4.467446277407318e-05,finance,1900
7.818030985462805e-05,financial,1900
2.5439624635236115e-05,finding,1900
0.0001280254280423671,fireman,1900
0.00013030051642438012,firm,1900
2.4819145985596208e-05,flier,1900
6.78389990272963e-05,flight,1900
2.9782975182715446e-05,foe,1900
4.405398412443327e-05,food,1900
4.033111222659384e-05,football,1900
0.00021944261575597985,force,1900
1.2409572992798104e-05,ford,1900
1.8614359489197158e-06,formosa,1900
0.00010692915395461034,free,1900
3.3092194647461614e-06,freeze,1900
6.701169416110976e-05,friday,1900
0.00026949456016026545,friend,1900
0.00014291691563372483,fund,1900
5.8118166849604454e-05,future,1900
0.00017456132676536002,g,1900
6.204786496399053e-07,g o,1900
2.0682621654663503e-07,g o p,1900
4.881098710500588e-05,gain,1900
9.43127547452656e-05,game,1900
0.00014353739428336478,gas,1900
7.032091362585593e-06,gay,1900
6.618438929492323e-06,geneva,1900
0.000233506798481151,german,1900
0.00010568819665533052,germany,1900
2.150992652085005e-05,giant,1900
0.00031830554726527136,girl,1900
9.327862366253242e-05,gold,1900
0.00021179004574375433,good,1900
0.00012223429397906132,gould,1900
0.00042709613716880135,government,1900
2.0682621654663503e-07,governor rockefeller,1900
0.00044964019477238476,great,1900
4.136524330932701e-06,greece,1900
1.7373402189917347e-05,greek,1900
2.1716752737396686e-05,group,1900
2.9782975182715446e-05,growing,1900
9.514005961145212e-06,growth,1900
8.914209933159972e-05,gun,1900
0.0019052831068276023,ha,1900
0.00018138659191139892,hall,1900
0.0002262678809020188,hand,1900
7.776665742153479e-05,hard,1900
2.06826216546635e-06,harding,1900
4.405398412443327e-05,harlem,1900
0.0001373326077869657,harriman,1900
4.1365243309327007e-07,headline,1900
7.590522147261508e-05,health,1900
0.00012161381532942144,hearst,1900
6.78389990272963e-05,heart,1900
9.741514799346513e-05,help,1900
0.0001710452810840672,high,1900
7.528474282297516e-05,history,1900
0.0001214069891128748,hit,1900
0.00016670193053658786,hold,1900
6.204786496399053e-07,hollywood,1900
0.0005536737816953421,home,1900
1.034131082733175e-06,hoover,1900
0.00012678447074308732,hope,1900
0.00019565760085311681,horse,1900
0.00019069377165599756,hospital,1900
2.275088382012986e-06,hostage,1900
0.000852951317038323,house,1900
1.9028011922290427e-05,house representative,1900
0.0001526377478114167,hughes,1900
2.06826216546635e-06,humphrey,1900
0.00010382676070641079,ice,1900
4.3226679258246725e-05,idea,1900
4.405398412443327e-05,increased,1900
2.192357895394332e-05,india,1900
6.887313011002948e-05,indicted,1900
3.205806356472844e-05,industry,1900
0.00011871824829776853,inquiry,1900
1.4891487591357723e-05,inside,1900
0.0001493285283466705,insurance,1900
3.5160456812927963e-06,intelligence,1900
1.1582268126611564e-05,invasion,1900
6.618438929492323e-06,investor,1900
0.00010320628205677091,iron,1900
0.00015470600997688304,issue,1900
0.0006618438929492322,j,1900
0.0002246132711696457,james,1900
0.0001598766653905489,japan,1900
0.000277147130172491,japanese,1900
0.00015243092159487005,jerome,1900
0.00019607125328621004,jersey,1900
1.8614359489197158e-06,jet,1900
3.226488978127507e-05,job,1900
1.6132444890637534e-05,john f,1900
7.218234957477563e-05,johnson,1900
1.0134484610785118e-05,johnson s,1900
5.873864549924436e-05,jones,1900
8.273048661865402e-06,jordan,1900
0.00011520220261647571,jr,1900
0.00031933967834800453,judge,1900
0.00022668153333511206,jury,1900
0.0001946234697703836,justice,1900
0.00010527454422223726,kaiser,1900
0.000115615855049569,kansa,1900
7.238917579132228e-06,kellogg,1900
7.652570012225497e-06,kennedy,1900
6.204786496399053e-07,kennedy s,1900
6.204786496399053e-07,kicker,1900
6.701169416110976e-05,killing,1900
3.5160456812927963e-06,koch,1900
3.040345383235536e-05,korea,1900
1.220274677625147e-05,korean,1900
0.00024033206362718994,l,1900
6.1013733881257346e-05,la,1900
1.2409572992798106e-06,landon,1900
1.2409572992798106e-06,lansing,1900
5.067242305392559e-05,latest,1900
5.791134063305782e-06,latin,1900
0.00036504827220481086,law,1900
0.00010196532475749107,le,1900
9.20376663632526e-05,lead,1900
0.00033009464160842965,leader,1900
8.045539823664104e-05,league,1900
2.275088382012986e-06,lebanon,1900
4.984511818773905e-05,led,1900
4.77768560222727e-05,legal,1900
2.7507886800702467e-05,legislative,1900
6.204786496399053e-07,lehman,1900
5.48089473848583e-05,let,1900
1.2409572992798104e-05,levy,1900
0.0004907986118651652,life,1900
0.00011292711423446276,light,1900
3.59877616791145e-05,limit,1900
3.722871897839431e-06,lindsay,1900
0.0003991745979350057,line,1900
4.095159087623375e-05,liquor,1900
7.073456605894919e-05,list,1900
0.00021137639331066105,little,1900
6.246151739708379e-05,live,1900
7.238917579132227e-05,loan,1900
0.00010941106855316996,local,1900
0.00028583383126744966,london,1900
0.0003307151202580695,long,1900
5.0258770620832316e-05,look,1900
3.722871897839432e-05,looking,1900
0.000202896518432249,loss,1900
0.00025336211526962797,lost,1900
2.337136246976976e-05,love,1900
8.500557500066701e-05,low,1900
8.273048661865402e-06,madrid,1900
5.997960279852417e-05,main,1900
1.034131082733175e-06,main business,1900
5.48089473848583e-05,major,1900
0.00046163611533208944,make,1900
1.4064182725171185e-05,maker,1900
0.0001305073426409267,making,1900
0.0008122065523786359,man,1900
5.2740685219391935e-05,marine,1900
7.466426417333525e-05,market,1900
3.59877616791145e-05,marshal,1900
2.5853277068329385e-05,marshall,1900
4.343350547479337e-06,mccarthy,1900
1.8614359489197158e-06,mcgovern,1900
5.005194440428569e-05,meat,1900
7.032091362585593e-06,medium,1900
0.00019028011922290426,meet,1900
6.204786496399053e-07,mellon,1900
0.0010548137043878386,men,1900
4.384715790788664e-05,merger,1900
0.00010196532475749107,met,1900
8.169635553592085e-05,metropolitan,1900
5.604990468413811e-05,mexican,1900
8.169635553592085e-05,military,1900
0.00016504732080421482,miner,1900
0.0002630829474473198,money,1900
5.791134063305782e-06,moon,1900
3.4746804379834695e-05,mortgage,1900
0.0001946234697703836,murder,1900
3.226488978127507e-05,museum,1900
2.647375571796929e-05,music,1900
7.859396228772132e-06,musical,1900
0.0002457095452574025,n,1900
8.645335851649345e-05,n j,1900
7.238917579132228e-06,nationalist,1900
5.398164251867176e-05,need,1900
0.0002494324171552419,negro,1900
1.6546097323730804e-05,net,1900
6.204786496399053e-07,network,1900
7.859396228772132e-06,neutral,1900
0.002502390393997738,new,1900
1.4477835158264456e-06,new deal,1900
9.969023637547809e-05,new jersey,1900
0.0011433353250697989,new york,1900
7.569839525606844e-05,new york city,1900
0.0001669087567531345,news,1900
1.9028011922290427e-05,nixon,1900
2.895567031652891e-06,nixon s,1900
3.143758491508853e-05,nominee,1900
0.0002283361430674851,north,1900
8.273048661865401e-07,notebook,1900
2.4819145985596208e-05,novel,1900
0.00016359953728838832,number,1900
0.0005329911600406785,o,1900
2.0682621654663503e-07,o dwyer,1900
2.0682621654663503e-07,o p,1900
0.000146226135098471,odell,1900
5.377481630212512e-06,offensive,1900
0.00013526434562149934,offer,1900
0.0002330931460480577,oil,1900
0.00037580323546523587,old,1900
0.0001633927110718417,open,1900
7.755983120498815e-05,opera,1900
8.252366040210741e-05,opinion,1900
0.0003545001351609325,order,1900
0.00010361993448986416,owner,1900
0.0002157197438581404,p,1900
0.00017745689379701293,pacific,1900
1.923483813883706e-05,page,1900
1.8614359489197158e-06,palestine,1900
0.00012120016289632815,panic,1900
0.0001886255094905312,park,1900
0.0003340243397228156,party,1900
6.266834361363043e-05,past,1900
1.4891487591357723e-05,path,1900
0.0002322658411818712,pay,1900
3.702189276184768e-05,payment,1900
0.00015677427214234941,peace,1900
8.376461770138721e-05,peking,1900
0.00026949456016026545,pennsylvania,1900
2.0682621654663503e-07,percent,1900
2.440549355250294e-05,period,1900
8.273048661865401e-07,pershing,1900
5.149972792011214e-05,pier,1900
0.00023019757901640483,pittsburg,1900
0.0004713569475097812,plan,1900
2.895567031652891e-06,plane,1900
0.00011168615693518294,platt,1900
6.390930091291023e-05,play,1900
2.523279841868948e-05,player,1900
9.720832177691847e-06,poland,1900
0.0006091032077298402,police,1900
0.00011913190073086179,policy,1900
1.261639920934474e-05,polish,1900
0.00012430255614452772,political,1900
7.052773984240256e-05,politics,1900
8.086905066973432e-05,pope,1900
0.00022068357305525963,power,1900
0.001632272500986044,president,1900
2.0682621654663503e-07,president carter,1900
2.0682621654663503e-07,president johnson,1900
0.00021944261575597985,president roosevelt,1900
3.061028004890199e-05,president roosevelt s,1900
1.2409572992798106e-06,president wilson,1900
5.791134063305783e-05,presidential,1900
2.295771003667649e-05,pressure,1900
0.00015739475079198928,price,1900
0.00015574014105961621,prince,1900
1.6546097323730804e-05,print,1900
0.00015698109835889605,prisoner,1900
9.369227609562569e-05,private,1900
2.4819145985596212e-06,pro,1900
4.1778895742420286e-05,problem,1900
1.4271008941717818e-05,production,1900
4.198572195896692e-05,profit,1900
2.2750883820129862e-05,prohibition,1900
3.1230758698541896e-05,project,1900
0.0002157197438581404,property,1900
2.0062143005023607e-05,prosecutor,1900
0.00027321743205810487,public,1900
1.4064182725171185e-05,push,1900
5.398164251867176e-05,quarter,1900
8.293731283520067e-05,queen,1900
0.000202896518432249,question,1900
7.859396228772132e-06,quotation,1900
2.0682621654663503e-07,quotation day,1900
0.0002332999722646044,r,1900
1.4477835158264456e-06,r f,1900
0.0002756993466566645,race,1900
1.2409572992798106e-06,racial,1900
3.9917459793500566e-05,rail,1900
4.922463953809915e-05,raise,1900
0.00017869785109629269,rate,1900
0.00012823225425891374,reach,1900
6.204786496399053e-07,reagan,1900
2.0682621654663503e-07,reagan s,1900
9.100353528051945e-05,real,1900
1.6546097323730803e-06,reality,1900
5.915229793233763e-05,rebel,1900
0.00022130405170489952,record,1900
3.164441113163517e-05,recovery,1900
6.204786496399053e-07,red army,1900
3.453997816328805e-05,reduction,1900
2.0682621654663503e-07,regulator,1900
5.7497688199964554e-05,relief,1900
1.4477835158264456e-06,reparation,1900
1.220274677625147e-05,repeal,1900
0.0005772519703816585,report,1900
0.0004889371759162453,republican,1900
2.275088382012986e-06,retailer,1900
